,age,gender,number_of_promotions,overtime,distance_from_home,number_of_dependents,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,attrition,years_at_company_log,monthly_income_capped,job_role_Finance,job_role_Healthcare,job_role_Media,job_role_Technology,work-life_balance_Fair,work-life_balance_Good,work-life_balance_Poor,job_satisfaction_Low,job_satisfaction_Medium,job_satisfaction_Very High,performance_rating_Below Average,performance_rating_High,performance_rating_Low,education_level_Bachelor’s Degree,education_level_High School,education_level_Master’s Degree,education_level_PhD,marital_status_Married,marital_status_Single,job_level_Mid,job_level_Senior,company_size_Medium,company_size_Small,company_reputation_Fair,company_reputation_Good,company_reputation_Poor,employee_recognition_Low,employee_recognition_Medium,employee_recognition_Very High
138,50,1,1,0,67,2,63,0,0,0,0,2.9444389791664403,7359.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
139,44,1,1,0,19,4,53,0,0,0,1,3.58351893845611,7838.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
140,20,0,0,0,62,0,15,0,0,0,0,1.3862943611198906,10943.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
141,28,1,0,0,73,1,94,0,1,0,1,3.044522437723423,10513.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
142,28,1,0,0,39,3,41,0,0,0,0,1.9459101490553132,6669.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False
143,36,1,2,1,24,0,89,0,0,0,1,2.8903717578961645,8309.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
144,40,1,0,0,13,1,10,0,0,0,0,1.6094379124341003,6426.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
145,56,0,0,0,96,3,118,0,0,0,0,3.8501476017100584,8423.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
146,47,1,2,0,73,1,32,0,0,0,1,0.6931471805599453,8723.0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False
147,21,1,0,0,60,0,20,1,0,0,1,2.6390573296152584,9152.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
148,18,0,0,1,94,1,64,1,0,0,0,2.0794415416798357,8546.0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False
149,22,0,0,0,78,4,49,1,0,0,1,2.6390573296152584,5797.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
150,52,1,1,0,54,2,32,0,0,0,1,2.995732273553991,3625.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False
151,44,1,2,0,72,3,57,1,0,0,0,3.6109179126442243,8048.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False
152,42,1,1,0,89,3,39,0,0,0,1,3.295836866004329,4205.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False
153,53,1,2,1,91,4,53,0,0,0,0,3.7376696182833684,4373.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
154,22,1,1,0,79,2,73,1,0,0,1,1.0986122886681098,6925.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False
155,50,1,0,0,28,0,59,0,0,0,0,3.6635616461296463,8299.0,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
156,56,0,2,0,1,2,66,0,0,0,1,3.713572066704308,11556.0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False
157,42,1,1,1,86,2,82,0,0,1,0,2.3978952727983707,5820.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False
158,18,1,0,0,1,3,69,0,0,0,0,1.9459101490553132,7631.0,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
159,39,1,2,1,88,4,9,0,0,0,0,1.3862943611198906,5891.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
160,22,0,3,0,46,1,11,0,0,0,0,2.302585092994046,8376.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False
161,28,1,0,0,51,0,62,0,0,1,0,1.3862943611198906,6185.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
162,47,0,2,0,25,2,82,0,0,0,0,2.6390573296152584,6467.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
163,56,0,1,0,65,2,17,1,0,0,0,1.9459101490553132,6954.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
164,51,0,1,1,6,1,44,0,0,0,0,3.5263605246161616,7647.0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False
165,55,0,0,1,1,0,97,1,0,0,0,3.784189633918261,7440.0,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
166,56,1,0,0,69,3,100,0,0,0,0,3.6635616461296463,8883.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
167,24,1,0,0,76,1,23,0,0,0,1,2.1972245773362196,5652.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False
168,26,1,0,0,70,1,33,0,0,1,0,1.791759469228055,7376.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
169,52,1,0,1,19,3,35,1,0,0,1,3.295836866004329,7306.0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
170,54,1,0,0,75,1,93,0,0,0,1,3.7612001156935624,10006.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False
171,45,1,1,0,18,4,27,1,0,1,1,1.9459101490553132,11421.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
172,20,1,0,0,86,2,35,0,0,0,0,2.302585092994046,8161.0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False
173,51,1,0,0,61,0,26,0,0,0,0,2.3978952727983707,3755.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
174,51,1,1,0,57,3,27,0,0,0,1,3.1354942159291497,5405.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False
175,59,1,0,1,48,3,82,0,0,0,0,3.4965075614664802,4113.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
176,47,1,0,0,12,0,49,1,0,0,1,3.6635616461296463,6008.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False
177,58,1,2,0,19,2,27,0,0,0,1,1.0986122886681098,6363.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
178,40,0,0,0,35,2,52,0,0,0,1,3.332204510175204,5980.0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False
179,45,0,0,0,99,0,26,0,0,0,1,2.3978952727983707,5475.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False
180,38,0,2,0,53,4,24,0,0,0,1,2.0794415416798357,6160.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
181,29,1,1,0,95,3,79,0,0,1,0,2.302585092994046,6336.0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
182,41,0,0,0,78,4,55,0,0,1,0,3.4011973816621555,6243.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
183,38,1,1,0,12,2,62,0,0,0,1,2.70805020110221,5733.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
184,51,0,1,1,94,1,36,0,0,0,1,2.833213344056216,8988.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
185,38,0,1,0,95,3,62,0,0,0,0,3.1354942159291497,5744.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
186,46,0,0,0,4,0,92,1,0,0,1,2.70805020110221,6555.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
187,53,1,0,0,44,2,91,0,0,0,0,3.1780538303479458,7633.0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
188,41,1,1,0,7,2,80,0,0,0,1,3.295836866004329,4724.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False
189,28,1,2,0,9,4,20,0,0,0,0,1.6094379124341003,9892.0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
190,34,1,1,1,97,1,41,1,0,0,0,1.9459101490553132,10220.0,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
191,33,1,1,1,73,0,64,0,0,0,0,2.5649493574615367,2386.0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
192,38,1,2,1,29,0,63,0,0,0,1,3.258096538021482,10903.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False
193,52,1,2,0,68,0,92,0,0,0,0,2.995732273553991,6139.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
194,19,1,2,1,42,1,25,0,0,0,0,2.4849066497880004,4410.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
195,46,1,0,0,8,0,74,0,0,0,1,2.8903717578961645,6977.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
196,27,0,0,1,32,0,22,0,0,0,0,2.5649493574615367,9249.0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
197,59,1,0,0,46,0,44,0,0,1,0,3.713572066704308,8328.0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
198,58,0,2,0,38,1,117,0,0,0,0,3.8066624897703196,8331.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
199,50,1,0,0,91,0,49,0,0,0,0,3.7612001156935624,7639.0,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
